original_class,has_person,person_bbox_xmin,person_bbox_ymin,person_bbox_xmax,person_bbox_ymax,has_cell_phone,cell_phone_bbox_xmin,cell_phone_bbox_ymin,cell_phone_bbox_xmax,cell_phone_bbox_ymax,has_bottle,bottle_bbox_xmin,bottle_bbox_ymin,bottle_bbox_xmax,bottle_bbox_ymax,head_pitch,head_yaw,head_roll,ear_left,ear_right
0,1,269,6,1528,1060,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,136,25,1759,1057,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-38.35741172858173,77.6155359703481,116.9260458833556,0.6062571319441261,0.13583288041318928
0,1,386,12,1828,1054,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,393,10,1703,1063,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-39.93770323541801,-72.18743034570838,-145.68649201267462,0.802277008113714,0.14295307331988097
0,1,2,9,1722,1067,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-36.82860843116416,-62.70381185867577,-173.54823588346406,0.7840895526909397,0.14261156872451575
0,1,330,0,1670,1068,0,-1,-1,-1,-1,1,1119,933,1250,1080,0.0,0.0,0.0,0.0,0.0
0,1,105,0,1561,1049,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-52.33565696353137,-63.98037574035154,-162.40985012506368,2.219951617922006,0.28853521391055126
0,1,7,1,1757,1061,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,259,32,1757,1055,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,61,1,1672,1063,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,293,0,1722,1046,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,79,3,1312,1047,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,246,25,1703,1062,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-38.54492387995516,79.38254974758252,111.61292989154111,0.6006734551292293,0.192226325536309
0,1,191,6,1289,1063,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,184,40,1397,1064,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,273,2,1720,1064,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,83,0,1396,1058,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-55.6353706222918,-66.29342833835764,-164.65955881560214,1.7788390952689015,0.24519264386305473
0,1,263,23,1590,1054,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-43.6527176459093,-71.75323215221401,-157.54193147352044,3.0530523505856153,0.2291505169962231
0,1,59,0,1658,1057,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,8,10,1514,1063,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,387,1,1615,1059,0,-1,-1,-1,-1,1,1120,931,1249,1079,0.0,0.0,0.0,0.0,0.0
0,1,50,0,1590,1055,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-43.18202757590458,-61.143694336200284,-165.64892433041425,1.059265789316437,0.28825628147639254
0,1,3,0,1690,1073,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-26.618801061425025,-56.85213454364383,179.73680603737247,0.6261372417948424,0.1282465109442425
0,1,88,10,1499,1062,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,259,6,1758,1062,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,246,31,1760,1056,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-25.625540201661874,75.64754511872312,131.12081614606655,0.8518749906768485,0.11131995874380916
0,1,361,8,1613,1059,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,300,3,1485,1060,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,354,0,1624,1052,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,315,0,1583,1051,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-26.581080629765587,-68.90136092680923,-168.4239164491182,1.0184126698176001,0.13184881241567908
0,1,278,27,1384,1068,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,264,9,1502,1067,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,126,0,1603,1066,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-34.84277614888007,-67.65840700182056,-164.70823756871204,1.026532468786791,0.20496808893927929
0,1,140,3,1514,1054,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,263,36,1634,1056,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-32.09710848855576,73.67978711301221,125.03261005027393,0.5935998984221482,0.15453275886008877
0,1,307,9,1627,1063,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-8.359866758471947,76.11710801436,144.85926132904544,0.6770595595025786,0.2149194387363339
0,1,68,46,1734,1067,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,50,2,1428,1062,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-61.43778317488938,78.02848399599758,91.62832634464704,0.672177738488755,0.2844932319330957
0,1,328,0,1484,1061,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,122,0,1795,1051,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-26.780763322907767,-68.70720916071352,-175.24320946010414,0.8981904184098336,0.20977305196766732
0,1,361,12,1393,1066,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-52.48343554065563,-66.24661973892344,-161.28688736875094,0.5804981156935952,0.18831255740992442
0,1,285,15,1587,1060,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,258,5,1780,1061,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,317,6,1862,1068,0,-1,-1,-1,-1,0,-1,-1,-1,-1,49.59434634118243,-81.55831663898073,-76.42738297233225,0.2522206880224595,0.35954784705037485
0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,248,2,1726,1061,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,86,4,1297,1070,1,1586,560,1919,1072,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,35,0,1646,1069,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,5,7,1761,1068,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-43.589721083752195,69.62886499072476,103.31775500926204,1.1203057428111407,0.2948841737986744
0,1,391,0,1673,1065,0,-1,-1,-1,-1,1,1120,929,1250,1080,0.0,0.0,0.0,0.0,0.0
0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,267,11,1598,1062,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,375,7,1783,1072,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,76,11,1760,1055,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-28.522912836998486,-68.68148206859782,-174.96269648221315,0.6878726124790676,0.10731059992351828
0,1,282,4,1608,1064,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,379,24,1671,1060,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,330,5,1791,1043,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,77,0,1590,1037,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,252,3,1711,1059,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,232,6,1728,1059,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,258,27,1703,1062,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-30.126554082982118,73.50573694790108,119.96423780252451,0.707224479164307,0.14159322591214207
0,1,86,0,1711,1068,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-38.86523736324387,-68.53427330804097,-172.77171569938977,1.0371049471770295,0.26940374956624596
0,1,90,10,1493,1062,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-42.75622914073171,74.05382844405715,119.26345198730677,0.7850472457013457,0.3800959468353266
0,1,92,42,1436,1067,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,315,3,1481,1063,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,11,15,1278,1069,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-21.746480761498933,-68.7349195596986,-171.05074776535477,1.1445745129709086,0.1633592453271757
0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,2,0,1732,1072,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-36.99582506324062,73.68582195143134,109.94557648702774,0.999533271930655,0.13469744795217964
0,1,261,29,1529,1060,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,92,3,1590,1062,1,1590,593,1919,1068,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,266,27,1620,1051,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-14.844360951527587,-66.17449925408525,177.0408953931864,0.5683474216293823,0.11485390094894024
0,1,391,1,1385,1060,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-24.253508507605634,-71.76185562442099,-155.75520011903777,0.3427371975662098,0.15380700027836883
0,1,90,3,1271,1066,1,1585,560,1919,1072,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,254,20,1523,1053,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-32.82848619739585,-70.21121641082104,-167.29621495528892,0.4955898429885796,0.09656252942979422
0,1,189,0,1633,1043,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,336,12,1580,1059,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,224,22,1743,1052,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-29.27448479152257,-71.10027951418687,-167.42457516865758,1.1551655664349818,0.16352798279748104
0,1,106,0,1678,1065,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,172,3,1245,979,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,85,1,1392,1066,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,81,0,1777,1069,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-51.05690018863816,-71.68056239557369,-149.95096393787887,0.5696223782092774,0.3950341300350499
0,1,22,6,1601,1064,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,179,0,1560,1052,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-73.07689809464546,-71.4361995154218,-148.9950794862463,1.9371375961687167,0.2633020988953742
0,1,53,0,1456,1061,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,278,7,1606,1062,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-25.125028441728208,65.11254149558363,131.93071853090873,0.814919957568514,0.22705361288299153
0,1,3,2,1587,1062,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,326,0,1677,1074,0,-1,-1,-1,-1,1,1119,931,1250,1079,0.0,0.0,0.0,0.0,0.0
0,1,412,9,1628,1045,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-43.11259748339805,-72.93836734222151,-137.14473627681065,2.0174210960601355,0.1181634741235207
0,1,278,0,1538,1068,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,10,6,1677,1069,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,292,6,1530,1057,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,275,10,1477,1050,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-33.44151610243431,-72.35971902177387,-162.29610180147426,0.5033823513682738,0.1501610988584878
0,1,11,5,1562,1063,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,341,1,1640,1060,0,-1,-1,-1,-1,1,1119,934,1250,1080,0.0,0.0,0.0,0.0,0.0
0,1,337,12,1614,1058,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,150,2,1583,1064,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,160,24,1717,1059,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-17.751502487559684,-70.81911540422394,-176.55295618598885,0.7853089702809187,0.0903064438783027
0,1,55,6,1430,1061,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-45.539393998906654,-65.65532950053566,-157.1188855182307,1.8586072434056597,0.23979419729878865
0,1,328,66,1459,1066,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,92,11,1717,1064,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,366,106,1570,1070,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,27,4,1485,1060,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,158,0,1740,1066,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,57,2,1590,1060,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-14.781106808479937,75.2944048477547,138.8771633986147,0.9489814483241695,0.16173990077999825
0,1,266,21,1682,1062,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,151,0,1560,1042,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-58.17278099669395,-68.50928394925981,-158.48996886312827,0.7447315939961943,0.2496021520463246
0,1,227,15,1573,1063,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,44,0,1648,1038,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,304,4,1616,1053,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,263,0,1720,1068,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-33.6477123975055,-72.8369033024134,-169.9568231369665,0.6827436321211477,0.22390537104667357
0,1,140,3,1665,1041,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,322,2,1555,1062,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,410,12,1600,1063,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,220,51,1398,1067,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,247,0,1574,1066,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-44.51233052624834,-72.58743644305801,-160.08324297772094,1.0519701840830031,0.13154287861405609
0,1,202,1,1689,1060,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-33.83347449979197,-72.82164033833126,-163.68771205240552,0.24818781627845782,0.3801669311237805
0,1,91,1,1710,1060,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,224,0,1631,1062,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,122,0,1245,1041,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,245,9,1829,1061,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,206,7,1674,1064,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,114,1,1653,1060,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,129,21,1744,1064,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-27.011803006753265,-60.46913085645315,-160.73885971512203,0.7869530280878505,0.13016372596930978
0,1,101,14,1796,1059,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-40.43946781508043,-72.93949624508829,-169.6318155067353,1.0716504509058389,0.18097537828878155
0,1,216,2,1576,1068,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,135,0,1749,1057,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-62.92652526561409,-70.47270235172404,-151.89659973347636,1.3433534497996742,0.2860145381423194
0,1,288,25,1448,967,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,218,60,1755,1061,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-15.5301480718487,-67.60416686140032,169.26401075942707,0.918944498589639,0.1538550924854938
0,1,372,3,1629,1048,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,152,0,1765,1063,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-40.31515373903416,-64.17911494149023,-169.1064117537898,0.780077962809383,0.25958673813757166
0,1,4,0,1704,1062,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,167,5,1448,1051,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-34.755314281781686,-65.76037339595607,-164.58998148018753,0.863406904017413,0.27798538962307856
0,1,45,0,1662,1046,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,149,13,1578,1063,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-26.704271967404267,-70.61473280898113,-175.7424130209568,0.48964625311712845,0.29024035093872197
0,1,266,0,1535,1066,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,100,0,1697,1065,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,122,0,1346,1047,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-61.624469748727705,76.3168548713733,92.64498308953851,0.4637898398440954,0.3111122101822529
0,1,250,4,1397,1067,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,246,3,1807,1061,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,108,3,1750,1066,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,87,4,1528,1067,1,1628,558,1918,1067,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,243,15,1283,1069,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-22.1394411979611,-65.17000340387779,-177.98565679677031,0.6580639454512409,0.1450021107634462
0,1,130,2,1520,1063,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,244,4,1840,1061,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,407,2,1612,1047,0,-1,-1,-1,-1,1,1120,931,1250,1079,0.0,0.0,0.0,0.0,0.0
0,1,337,6,1674,1064,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,393,0,1693,1056,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,53,0,1646,1069,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-48.32070439476013,-67.74520942123861,-164.18383445099857,1.2870768665987484,0.24655893577082963
0,1,2,0,1586,1066,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-35.12293400365822,-66.79382590859629,-148.67603212604075,0.6040128147903129,0.19806104518055906
0,1,241,23,1796,1058,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-26.764607992045747,-72.2989595156197,-169.58272699334447,1.8292488809156355,0.15012504016498424
0,1,83,0,1848,1074,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-26.115558788227066,-69.45931822982449,-170.5893782564291,0.46699977296271405,0.3747999724312026
0,1,129,0,1405,1064,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-31.58948817361073,-61.54813364859493,-178.65675038300677,1.3155508996723233,0.1549767669464426
0,1,326,9,1577,1061,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,3,14,1841,1066,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,5,20,1544,1060,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,96,0,1698,1065,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,251,24,1774,1058,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-32.00726788705485,75.41498264433793,119.38601595431273,0.918616228574832,0.13851969690044244
0,1,227,28,1579,1057,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-18.462916333477878,-65.08878745577937,170.98627799821668,0.6599875004286123,0.13620685669177654
0,1,1,5,1653,1071,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-35.771640752325,58.04913683988914,105.95841417084795,0.4661076657952757,0.07847610504132116
0,1,193,13,1560,1064,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,261,78,1476,1069,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-11.57661486332094,-70.6484900259152,-178.2253992077923,1.3300686200166423,0.23372140583552112
0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,390,17,1560,1042,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,189,0,1597,1064,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,95,3,1269,1022,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,204,5,1550,1065,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,30,2,1414,1067,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,69,0,1674,1062,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-51.81826807058028,-74.25753383656033,-161.6620048382845,0.9383964156819414,0.31287225124525925
0,1,255,13,1583,1062,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-13.999259593444185,-61.36332813530876,172.2264555920298,0.6360574623934898,0.26802988817825346
0,1,249,9,1692,1057,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,271,0,1392,1065,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,28,5,1486,1063,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,12,2,1694,1058,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,117,10,1739,1063,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,28,0,1687,1053,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,416,8,1670,1057,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,13,0,1424,1061,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-42.85205768192316,-61.15683478421002,-166.9907031629233,1.0140950328489384,0.2260188176122692
0,1,256,56,1499,1069,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,219,6,1585,1065,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,238,6,1582,1063,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,107,19,1789,1055,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-27.621931638993896,-67.75553470333949,-173.8514628319051,0.8386566161638822,0.06757148399676206
0,1,137,1,1213,919,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,342,2,1553,1062,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,330,0,1575,1064,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,182,0,1470,1074,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-58.84714847874372,79.06676033531157,100.6752959571242,0.5186667513763905,0.33276276286950013
0,1,360,68,1355,1061,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,103,11,1551,1052,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-24.640603917805958,77.07132702866913,136.01065301204423,0.5332915741873625,0.30834689325461656
0,1,252,37,1588,1056,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-19.440210949434288,-67.49953849262347,179.80909083652898,0.9998663539430135,0.1736233664065624
0,1,64,0,1553,1064,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-14.200864710036102,-69.15508951427422,-167.73151339283277,0.4657372462490897,0.21712654691832176
0,1,318,3,1775,1064,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,244,0,1687,1060,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-49.85778091834275,-70.51074966427882,-145.26366074800896,0.5553644762380734,0.23318881119694798
0,1,128,0,1729,1065,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,7,4,1548,1063,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,106,3,1658,1056,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,105,1,1728,1036,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
0,1,280,67,1496,1041,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0
